,disease,link,overview,symptoms,remedies
257,"Ringworm of the foot, also known as
Athlete's foot",https://www.mayoclinic.org/diseases-conditions/athletes-foot/symptoms-causes/syc-20353841,Athlete's foot (tinea pedis) is a fungal skin infection that usually begins between the toes. It commonly occurs in people whose feet have become very sweaty while confined within tight-fitting shoes.,"['Scaly, peeling or cracked skin between the toes', 'Itchiness, especially right after taking off shoes and socks', 'Inflamed skin that might appear reddish, purplish or grayish, depending on your skin color', 'Burning or stinging', 'Blisters', 'Dry, scaly skin on the bottom of the foot that extends up the side']","['Keep your feet clean and dry. Wash your feet twice a day and gently towel-dry between the toes.', 'Use an antifungal product. After washing and drying your feet, apply an antifungal product. The antifungal terbinafine (Lamisil AT) has been shown to be very effective. Another option is clotrimazole (Lotrimin AF). You may need to experiment to find the product and formulation — ointment, gel, cream, lotion, powder or spray — that work for you. Apply the product to the affected skin as directed — usually twice a day until a week after the rash clears up. It might take 2 to 4 weeks to see results. If the condition comes back, you might need to start applying the product again.', 'Change socks regularly. Change your socks at least once a day — more often if your feet get really sweaty.', 'Wear light, well-ventilated footwear. Avoid shoes made of synthetic material, such as vinyl or rubber. Wear sandals when possible to let your feet air out.', 'Alternate pairs of shoes. Use different shoes from day to day. This gives your shoes time to dry after each use.', 'Protect your feet in public places. Wear waterproof sandals or shoes around public pools, showers and lockers rooms.', 'Try not to scratch the rash. You can try soothing your itchy feet by soaking them in cool water.', ""Don't share shoes. Sharing risks spreading a fungal infection.""]"
258,"RLS, also known as
Restless legs syndrome",https://www.mayoclinic.org/diseases-conditions/restless-legs-syndrome/symptoms-causes/syc-20377168,"Restless legs syndrome (RLS) is a condition that causes an uncontrollable urge to move the legs, usually because of an uncomfortable sensation. It typically happens in the evening or nighttime hours when you're sitting or lying down. Moving eases the unpleasant feeling temporarily.","[""Sensations that begin while resting. The sensation typically begins after you've been lying down or sitting for an extended time, such as in a car, airplane or movie theater."", 'Relief with movement. The sensation of RLS lessens with movement, such as stretching, jiggling the legs, pacing or walking.', 'Worsening of symptoms in the evening. Symptoms occur mainly at night.', 'Nighttime leg twitching. RLS may be associated with another, more common condition called periodic limb movement of sleep, which causes the legs to twitch and kick, possibly throughout the night, while you sleep.']","['Try baths and massages. Soaking in a warm bath and massaging the legs can relax the muscles.', 'Apply warm or cool packs. Use of heat or cold, or alternating use of the two, may lessen the limb sensations.', ""Establish good sleep hygiene. Fatigue tends to worsen symptoms of RLS, so it's important that you practice good sleep hygiene. Ideally, have a cool, quiet, comfortable sleeping environment; go to bed and rise at the same time daily; and get at least seven hours of sleep nightly."", 'Exercise. Getting moderate, regular exercise may relieve symptoms of RLS, but overdoing it or working out too late in the day may intensify symptoms.', 'Avoid caffeine. Sometimes cutting back on caffeine may help restless legs. Try to avoid caffeine-containing products, including chocolate, coffee, tea and soft drinks, for a few weeks to see if this helps.', 'Consider using a foot wrap or a vibrating pad. A foot wrap specially designed for people with RLS puts pressure under the foot and may help relieve your symptoms. You may also find relief using a pad that vibrates on the back of the legs.']"
259,"Road rage, also known as
Intermittent explosive disorder",https://www.mayoclinic.org/diseases-conditions/intermittent-explosive-disorder/symptoms-causes/syc-20373921,"Intermittent explosive disorder involves repeated, sudden episodes of impulsive, aggressive, violent behavior or angry verbal outbursts in which you react grossly out of proportion to the situation. Road rage, domestic abuse, throwing or breaking objects, or other temper tantrums may be signs of intermittent explosive disorder.","['Rage', 'Irritability', 'Increased energy', 'Racing thoughts', 'Tingling', 'Tremors', 'Palpitations', 'Chest tightness']",[]
260,Rocky Mountain spotted fever,https://www.mayoclinic.org/diseases-conditions/rocky-mountain-spotted-fever/symptoms-causes/syc-20361032,"Rocky Mountain spotted fever is a bacterial infection transmitted by a tick. Without prompt treatment, Rocky Mountain spotted fever can cause serious damage to internal organs, such as your kidneys and heart.","['High fever', 'Chills', 'Severe headache', 'Muscle aches', 'Nausea and vomiting', 'Confusion or other neurological changes']",[]
261,Rosacea,https://www.mayoclinic.org/diseases-conditions/rosacea/symptoms-causes/syc-20353815,"Rosacea (roe-ZAY-she-uh) is a common skin condition that causes blushing or flushing and visible blood vessels in your face. It may also produce small, pus-filled bumps. These signs and symptoms may flare up for weeks to months and then go away for a while. Rosacea can be mistaken for acne, other skin problems or natural ruddiness.","['Facial blushing or flushing. Rosacea can cause a persistent blushing or flushing in the central part of your face. This sign of the condition may be difficult to see on brown and Black skin.', 'Visible veins. Small blood vessels of your nose and cheeks break and become visible (spider veins).', 'Swollen bumps. Many people with rosacea also develop pimples on their face that resemble acne. These bumps sometimes contain pus.', 'Burning sensation. The skin of the affected area may feel hot and tender.', 'Eye problems. Many people with rosacea also experience dry, irritated, swollen eyes and eyelids. This is known as ocular rosacea. In some people, the eye symptoms precede the skin symptoms.', 'Enlarged nose. Over time, rosacea can thicken the skin on the nose, causing the nose to appear bulbous (rhinophyma). This occurs more often in men than in women.']","['Identify and avoid triggers. Pay attention to what tends to cause flare-ups for you and avoid those triggers.', 'Protect your face. Apply sunscreen liberally daily before going outdoors. Use a broad-spectrum sunscreen — which blocks both ultraviolet A and ultraviolet B rays — with an SPF of 30 or higher. Apply sunscreen after you apply any topical medication you are using for your face, and before applying any cosmetics.\nTake other steps to protect your skin, such as wearing a hat and avoiding midday sun. In cold, windy weather, wear a scarf or ski mask.', ""Treat your skin gently. Don't rub or touch your face too much. Use a nonsoap cleanser twice a day and moisturize. Choose fragrance-free products, and avoid those that contain other skin irritants, such as alcohol, camphor, urea and menthol."", 'Reduce visible flushing with makeup. Some makeup products and techniques may help reduce the appearance of skin flushing.']"
262,Roseola,https://www.mayoclinic.org/diseases-conditions/roseola/symptoms-causes/syc-20377283,Roseola is a common infection that usually affects children by age 2. It's caused by a virus that spreads from person to person. It can cause a high fever followed by a rash that doesn't itch or hurt. About a quarter of the people with roseola get a rash.,"['Fever. Roseola often starts with a high fever — often higher than 103 F (39.4 C). It starts suddenly and lasts 3 to 5 days. Some children also may have a sore throat, runny nose or cough along with or before the fever. Your child may also develop swollen lymph nodes in the neck.', ""Rash. After the fever goes away, a rash often appears. A roseola rash is many small spots or patches. These spots tend to be flat.\nThe rash often starts on the chest, back and belly and then spreads to the neck and arms. It might reach the legs and face. The rash isn't likely to be itchy or painful. It can last hours or days. The rash might occur without a fever first.""]","['Plenty of rest. Let your child rest in bed until the fever goes away. Use lightweight clothing and covers.', 'Plenty of fluids. Offer your child clear fluids to drink to prevent dehydration. Examples are water, ginger ale, lemon-lime soda, clear broth, an electrolyte rehydration solution (Pedialyte, others) and sports drinks, such as Gatorade or Powerade. Remove the gas bubbles from carbonated fluids. You can do this by letting the bubbly drink stand or by shaking, pouring or stirring it. Removing the bubbles will help your child avoid the added discomfort of excess burping or intestinal gas.', 'Cool cloth or a sponge bath. Give your child a lukewarm sponge bath or apply a cool, damp cloth to the forehead. Doing this can soothe the discomfort of a fever.']"
263,Rotator cuff injury,https://www.mayoclinic.org/diseases-conditions/rotator-cuff-injury/symptoms-causes/syc-20350225,"The rotator cuff is a group of muscles and tendons that surround the shoulder joint, keeping the head of the upper arm bone firmly within the shallow socket of the shoulder. A rotator cuff injury can cause a dull ache in the shoulder that worsens at night.","['Be described as a dull ache deep in the shoulder', 'Disturb sleep', 'Make it difficult to comb your hair or reach behind your back', 'Be accompanied by arm weakness']","['When did you first begin experiencing shoulder pain?', 'What movements and activities worsen your shoulder pain?', 'Have you ever injured your shoulder?', 'Have you experienced any symptoms in addition to shoulder pain?', 'Does the pain travel down your arm below your elbow?', 'Is the shoulder pain associated with any neck pain?', 'Does your job or hobby aggravate your shoulder pain?']"
264,Rotavirus,https://www.mayoclinic.org/diseases-conditions/rotavirus/symptoms-causes/syc-20351300,"Rotavirus is a very contagious virus that causes diarrhea. Before the development of a vaccine, most children had been infected with the virus at least once by age 5.","['Has diarrhea for more than 24 hours', 'Vomits frequently', 'Has black or tarry stool or stool containing blood or pus', 'Has a temperature of 102 F (38.9 C) or higher', 'Seems tired, irritable or in pain', 'Has signs or symptoms of dehydration, including dry mouth, crying without tears, little or no urination, unusual sleepiness, or unresponsiveness']","[""What's the likely cause of these symptoms? Are there other possible causes?"", 'Is there a need for tests?', ""What's the best treatment approach? Are there any alternatives?"", 'Is there a need to take any medicine?', 'How can I ease the symptoms?']"
265,"Round back, also known as
Kyphosis",https://www.mayoclinic.org/diseases-conditions/kyphosis/symptoms-causes/syc-20374205,"Kyphosis is an exaggerated, forward rounding of the upper back.","[""Fractures. Broken vertebrae can result in curvature of the spine. Compression fractures, which can occur in weakened bone, are the most common. Mild compression fractures often don't produce noticeable signs or symptoms."", 'Osteoporosis. Weak bones can cause spinal curvature, especially if weakened vertebrae develop compression fractures. Osteoporosis is most common in older women and people who have taken corticosteroids for long periods of time.', 'Disk degeneration. Soft, circular disks act as cushions between spinal vertebrae. With age, these disks flatten and shrink, which often worsens kyphosis.', ""Scheuermann's disease. Also called Scheuermann's kyphosis, this disease typically begins during the growth spurt that occurs before puberty."", ""Other problems. Spinal bones that don't develop properly before birth can cause kyphosis. Kyphosis in children can also be associated with certain medical conditions, such as Ehlers-Danlos syndrome.""]",[]
266,"RSV, also known as
Respiratory syncytial virus (RSV)",https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/symptoms-causes/syc-20353098,Respiratory syncytial virus (RSV) causes infections of the lungs and respiratory tract. It's so common that most children have been infected with the virus by age 2. Respiratory syncytial (sin-SISH-ul) virus can also infect adults.,"['Congested or runny nose', 'Dry cough', 'Low-grade fever', 'Sore throat', 'Sneezing', 'Headache']","['Create moist air to breathe. Keep the room warm but not overheated. If the air is dry, a cool-mist humidifier or vaporizer can moisten the air and help ease congestion and coughing. Be sure to keep the humidifier clean to prevent the growth of bacteria and molds.', 'Drink fluids. Continue breastfeeding or bottle-feeding your infant as you would normally. For older children and adults, keep a steady supply of cool water at the bedside. Offer warm fluids, such as soup, which may help loosen thickened secretions. Ice pops may be soothing as well.', ""Try saline nasal drops. Over-the-counter (OTC) drops are a safe, effective way to ease congestion, even for young children. Follow your doctor's recommendations and the instructions on the product."", ""Use over-the-counter pain relievers. OTC pain relievers such as acetaminophen (Tylenol, others) may help reduce fever and relieve a sore throat. Ask a doctor for the correct dose for your child's age."", 'Stay away from cigarette smoke. Secondhand smoke can aggravate symptoms.']"
267,Rubella,https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310,"Rubella is a contagious viral infection best known by its distinctive red rash. It's also called German measles or three-day measles. This infection may cause mild or no symptoms in most people. However, it can cause serious problems for unborn babies whose mothers become infected during pregnancy.","['Mild fever of 102 F (38.9 C) or lower', 'Headache', 'Stuffy or runny nose', 'Red, itchy eyes', 'Enlarged, tender lymph nodes at the base of the skull, the back of the neck and behind the ears', 'A fine, pink rash that begins on the face and quickly spreads to the trunk and then the arms and legs, before disappearing in the same order', 'Aching joints, especially in young women']","['Bed rest', 'Acetaminophen (Tylenol, others) for relief from fever and aches']"
268,"Rubeola, also known as
Measles",https://www.mayoclinic.org/diseases-conditions/measles/symptoms-causes/syc-20374857,"Measles is a childhood infection caused by a virus. Once quite common, measles can now almost always be prevented with a vaccine.","['Fever', 'Dry cough', 'Runny nose', 'Sore throat', 'Inflamed eyes (conjunctivitis)', ""Tiny white spots with bluish-white centers on a red background found inside the mouth on the inner lining of the cheek — also called Koplik's spots"", 'A skin rash made up of large, flat blotches that often flow into one another']","['Take it easy. Get rest and avoid busy activities.', 'Drink plenty of fluids. Drink plenty of water, fruit juice and herbal tea to replace fluids lost by fever and sweating. If needed, you can buy rehydration solutions without a prescription. These solutions contain water and salts in specific proportions to replace both fluids and electrolytes.', 'Moisten the air. Use a humidifier to relieve a cough and sore throat. Adding moisture to the air can help ease discomfort. Choose a cool-mist humidifier and clean it daily because bacteria and molds can flourish in some humidifiers.', 'Moisten your nose. Saline nasal sprays can soothe irritation by keeping the inside of the nose moist.', 'Rest your eyes. If you or your child finds bright light irritating, as do many people with measles, keep the lights low or wear sunglasses. Also avoid reading or watching television if light from a reading lamp or from the television is bothersome.']"
269,Rumination syndrome,https://www.mayoclinic.org/diseases-conditions/rumination-syndrome/symptoms-causes/syc-20377330,"Rumination syndrome is a condition in which people repeatedly and unintentionally spit up (regurgitate) undigested or partially digested food from the stomach, rechew it, and then either reswallow it or spit it out.","['Effortless regurgitation, typically within 10 minutes of eating', 'Abdominal pain or pressure relieved by regurgitation', 'A feeling of fullness', 'Bad breath', 'Nausea', 'Unintentional weight loss']",[]
270,"Runner's knee, also known as
Patellofemoral pain syndrome",https://www.mayoclinic.org/diseases-conditions/patellofemoral-pain-syndrome/symptoms-causes/syc-20350792,"Patellofemoral (puh-tel-o-FEM-uh-rul) pain syndrome is pain at the front of your knee, around your kneecap (patella). Sometimes called ""runner's knee,"" it's more common in people who participate in sports that involve running and jumping.","['Walk up or down stairs', 'Kneel or squat', 'Sit with a bent knee for long periods of time']",[]
271,"Ruptured disk, also known as
Herniated disk",https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095,A herniated disk refers to a problem with one of the rubbery cushions (disks) that sit between the bones (vertebrae) that stack to make your spine.,"[""Arm or leg pain. If your herniated disk is in your lower back, besides pain in your lower back, you'll typically feel pain in your buttocks, thigh and calf. You might have pain in part of the foot as well.\nFor a herniated disk in your neck, you'll typically feel the most pain in your shoulder and arm. This pain might shoot into your arm or leg when you cough, sneeze or move into certain positions. Pain is often described as sharp or burning."", 'Numbness or tingling. People who have a herniated disk often have radiating numbness or tingling in the body part served by the affected nerves.', 'Weakness. Muscles served by the affected nerves tend to weaken. This can cause you to stumble, or affect your ability to lift or hold items.']","['Applying heat or cold. Initially, cold packs can be used to relieve pain and inflammation. After a few days, you might switch to gentle heat to give relief and comfort.', 'Avoiding too much bed rest. Staying in bed can lead to stiff joints and weak muscles — which can complicate your recovery. Instead, rest in a position of comfort for 30 minutes, and then go for a short walk or do some work. Try to avoid activities that worsen your pain.', 'Resuming activity slowly. Let your pain guide you in resuming your activities. Make sure your movements are slow and controlled, especially bending forward and lifting.']"
272,Ruptured eardrum (perforated eardrum),https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/symptoms-causes/syc-20351879,A ruptured eardrum (tympanic membrane perforation) is a hole or tear in the thin tissue that separates the ear canal from the middle ear (eardrum).,"['Ear pain that may subside quickly', 'Mucuslike, pus-filled or bloody drainage from the ear', 'Hearing loss', 'Ringing in the ear (tinnitus)', 'Spinning sensation (vertigo)', 'Nausea or vomiting that can result from vertigo']","['Keeping the ear dry. Place a waterproof silicone earplug or cotton ball coated with petroleum jelly in the ear when showering or bathing.', 'Refraining from cleaning the ears. Give the eardrum time to heal completely.', 'Avoiding blowing your nose. The pressure created when blowing your nose can damage the healing eardrum.']"
273,Ruptured spleen,https://www.mayoclinic.org/diseases-conditions/ruptured-spleen/symptoms-causes/syc-20352317,"A ruptured spleen is a medical emergency that occurs as a result of a break in your spleen's surface. Your spleen, situated just under your rib cage on your left side, helps your body fight infection and filter old blood cells from your bloodstream.","['Pain in the upper left abdomen', 'Tenderness when you touch the upper left abdomen', 'Left shoulder pain', 'Confusion, lightheadedness or dizziness']",[]
274,Sacral dimple,https://www.mayoclinic.org/diseases-conditions/sacral-dimple/symptoms-causes/syc-20377353,"A sacral dimple is an indentation, present at birth, in the skin on the lower back. It's usually located just above the crease between the buttocks. Most sacral dimples are harmless and don't require any treatment.","[""Spina bifida. A very mild form of this condition, called spina bifida occulta, occurs when the spine doesn't close properly around the spinal cord but the cord remains within the spinal canal. In most cases, spina bifida occulta causes no symptoms."", 'Tethered cord syndrome. The spinal cord normally hangs freely within the spinal canal. Tethered cord syndrome is a disorder that occurs when tissue attached to the spinal cord limits its movements. Signs and symptoms may include weakness or numbness in the legs and bladder or bowel incontinence.']",[]
275,Sacroiliitis,https://www.mayoclinic.org/diseases-conditions/sacroiliitis/symptoms-causes/syc-20350747,"Sacroiliitis (say-kroe-il-e-I-tis) is an inflammation of one or both of your sacroiliac joints — situated where your lower spine and pelvis connect. Sacroiliitis can cause pain in your buttocks or lower back, and can extend down one or both legs. Prolonged standing or stair climbing can worsen the pain.","['Prolonged standing', 'Bearing more weight on one leg than the other', 'Stair climbing', 'Running', 'Taking large strides']","['Over-the-counter pain relievers. Drugs such as ibuprofen (Advil, Motrin IB, others) and acetaminophen (Tylenol, others) may help relieve pain associated with sacroiliitis. Some of these drugs can cause stomach upset, or kidney or liver problems; the Food and Drug Administration recently strengthened its warning about an increased risk of heart attack and stroke with use of nonsteroidal anti-inflamatory drugs, such as ibuprofen. Read labels and take only as directed.', 'Rest. Modifying or avoiding the activities that worsen your pain might help reduce the inflammation in your sacroiliac joints. Proper posture is important.', 'Ice and heat. Alternating ice and heat might help relieve sacroiliac pain']"
276,"SAD, also known as
Seasonal affective disorder (SAD)",https://www.mayoclinic.org/diseases-conditions/seasonal-affective-disorder/symptoms-causes/syc-20364651,"Seasonal affective disorder (SAD) is a type of depression that's related to changes in seasons — SAD begins and ends at about the same times every year. If you're like most people with SAD, your symptoms start in the fall and continue into the winter months, sapping your energy and making you feel moody. These symptoms often resolve during the spring and summer months. Less often, SAD causes depression in the spring or early summer and resolves during the fall or winter months.","['Feeling listless, sad or down most of the day, nearly every day', 'Losing interest in activities you once enjoyed', 'Having low energy and feeling sluggish', 'Having problems with sleeping too much', 'Experiencing carbohydrate cravings, overeating and weight gain', 'Having difficulty concentrating', 'Feeling hopeless, worthless or guilty', 'Having thoughts of not wanting to live']","['Make your environment sunnier and brighter. Open blinds, trim tree branches that block sunlight or add skylights to your home. Sit closer to bright windows while at home or in the office.', 'Get outside. Take a long walk, eat lunch at a nearby park, or simply sit on a bench and soak up the sun. Even on cold or cloudy days, outdoor light can help — especially if you spend some time outside within two hours of getting up in the morning.', 'Exercise regularly. Exercise and other types of physical activity help relieve stress and anxiety, both of which can increase SAD symptoms. Being more fit can make you feel better about yourself, too, which can lift your mood.', 'Normalize sleep patterns. Schedule reliable times to wake up and go to bed each day. Especially for fall-winter-onset SAD, reduce or eliminate napping and oversleeping.']"
277,Salivary gland tumors,https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151,Salivary gland tumors are growths of abnormal cells (tumors) that begin in the salivary glands. Salivary gland tumors are rare.,"['A lump or swelling on or near your jaw or in your neck or mouth', 'Numbness in part of your face', 'Muscle weakness on one side of your face', 'Persistent pain in the area of a salivary gland', 'Difficulty swallowing', 'Trouble opening your mouth widely']","['Brush your teeth several times each day. Use a soft-bristled toothbrush and gently brush your teeth several times each day. Tell your doctor if your mouth becomes too sensitive to tolerate gentle brushing.', 'Rinse your mouth with warm salt water after meals. Make a mild solution of warm water and salt. Rinse your mouth with this solution after each meal.', 'Keep your mouth moistened with water or sugarless candies. Drink water throughout the day to keep your mouth moistened. Also try sugarless gum or sugarless candies to stimulate your mouth to produce saliva.', 'Choose moist foods. Avoid dry foods. Moisten dry food with sauce, gravy, broth, butter or milk.', ""Avoid acidic or spicy foods and drinks. Choose foods and drinks that won't irritate your mouth. Avoid caffeinated and alcoholic beverages.""]"
278,Salmonella infection,https://www.mayoclinic.org/diseases-conditions/salmonella/symptoms-causes/syc-20355329,Salmonella infection (salmonellosis) is a common bacterial disease that affects the intestinal tract. Salmonella bacteria typically live in animal and human intestines and are shed through stool (feces). Humans become infected most frequently through contaminated water or food.,"['Diarrhea', 'Stomach (abdominal) cramps', 'Fever', 'Nausea', 'Vomiting', 'Chills', 'Headache', 'Blood in the stool']","['Most adults with mild to moderate dehydration from diarrhea, vomiting or fever can improve their condition by drinking more water or other liquids. Diarrhea may be worsened by full-strength fruit juice and soft drinks.', 'For infants and children who have become dehydrated from diarrhea, vomiting or fever, use oral rehydration solutions that you can buy without a prescription. These solutions contain water and salts in specific proportions to replenish both fluids and electrolytes.']"
279,"Salmonellosis, also known as
Salmonella infection",https://www.mayoclinic.org/diseases-conditions/salmonella/symptoms-causes/syc-20355329,Salmonella infection (salmonellosis) is a common bacterial disease that affects the intestinal tract. Salmonella bacteria typically live in animal and human intestines and are shed through stool (feces). Humans become infected most frequently through contaminated water or food.,"['Diarrhea', 'Stomach (abdominal) cramps', 'Fever', 'Nausea', 'Vomiting', 'Chills', 'Headache', 'Blood in the stool']","['Most adults with mild to moderate dehydration from diarrhea, vomiting or fever can improve their condition by drinking more water or other liquids. Diarrhea may be worsened by full-strength fruit juice and soft drinks.', 'For infants and children who have become dehydrated from diarrhea, vomiting or fever, use oral rehydration solutions that you can buy without a prescription. These solutions contain water and salts in specific proportions to replenish both fluids and electrolytes.']"
280,Sarcoidosis,https://www.mayoclinic.org/diseases-conditions/sarcoidosis/symptoms-causes/syc-20350358,"Sarcoidosis is a disease characterized by the growth of tiny collections of inflammatory cells (granulomas) in any part of your body — most commonly the lungs and lymph nodes. But it can also affect the eyes, skin, heart and other organs.","['Fatigue', 'Swollen lymph nodes', 'Weight loss', 'Pain and swelling in joints, such as the ankles']","[""Take your medication as prescribed. Even if you start to feel better, don't stop taking your medication without talking with your doctor. Keep all follow-up appointments and ongoing monitoring. Let your doctor know if you have new symptoms."", 'Make healthy lifestyle choices. These can include eating a healthy diet, maintaining a healthy weight, managing stress and getting adequate sleep.', 'Participate in regular physical activity. Engaging in regular physical exercise can improve mood, strengthen muscles and help reduce fatigue that can interfere with your daily activities.']"
281,Sarcoma,https://www.mayoclinic.org/diseases-conditions/sarcoma/symptoms-causes/syc-20351048,Sarcoma is a type of cancer that can occur in various locations in your body.,"['A lump that can be felt through the skin that may or may not be painful', 'Bone pain', 'A broken bone that happens unexpectedly, such as with a minor injury or no injury at all', 'Abdominal pain', 'Weight loss']",[]
282,"Sarcoma, bone cancer, also known as
Bone cancer",https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217,"Bone cancer can begin in any bone in the body, but it most commonly affects the pelvis or the long bones in the arms and legs. Bone cancer is rare, making up less than 1 percent of all cancers. In fact, noncancerous bone tumors are much more common than cancerous ones.","['Bone pain', 'Swelling and tenderness near the affected area', 'Weakened bone, leading to fracture', 'Fatigue', 'Unintended weight loss']",[]
283,"Sarcoma, soft tissue, also known as
Soft tissue sarcoma",https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725,"Soft tissue sarcoma is a rare type of cancer that begins in the tissues that connect, support and surround other body structures. This includes muscle, fat, blood vessels, nerves, tendons and the lining of your joints.","['A noticeable lump or swelling', 'Pain, if a tumor presses on nerves or muscles']",[]
284,"SBBO, also known as
Small intestinal bacterial overgrowth (SIBO)",https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168,Small intestinal bacterial overgrowth (SIBO) occurs when there is an abnormal increase in the overall bacterial population in the small intestine — particularly types of bacteria not commonly found in that part of the digestive tract. This condition is sometimes called blind loop syndrome.,"['Loss of appetite', 'Abdominal pain', 'Nausea', 'Bloating', 'An uncomfortable feeling of fullness after eating', 'Diarrhea', 'Unintentional weight loss', 'Malnutrition']",[]
285,Scabies,https://www.mayoclinic.org/diseases-conditions/scabies/symptoms-causes/syc-20377378,Scabies is an itchy skin rash caused by a tiny burrowing mite called Sarcoptes scabiei. Intense itching occurs in the area where the mite burrows. The need to scratch may be stronger at night.,"['Itching, often severe and usually worse at night', 'Thin, wavy tunnels made up of tiny blisters or bumps on the skin']","['List any symptoms you or your child has had, and for how long.', 'List any possible sources of infection, such as other family members who have had a rash.', 'Write down key medical information, including any other health problems and the names of any medications you or your child is taking.', 'Write down questions you want to ask your provider.']"
286,"SCAD, also known as
Spontaneous coronary artery dissection (SCAD)",https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,Spontaneous coronary artery dissection — sometimes referred to as SCAD — is an emergency condition that occurs when a tear forms in a blood vessel in the heart.,"['Chest pain', 'A rapid heartbeat or fluttery feeling in the chest', 'Pain in the arms, shoulders, back or jaw', 'Shortness of breath', 'Sweating', 'Unusual, extreme tiredness', 'Nausea', 'Dizziness']",[]
287,"Scalded mouth syndrome, also known as
Burning mouth syndrome",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911,"Burning mouth syndrome is the medical term for ongoing (chronic) or recurrent burning in the mouth without an obvious cause. This discomfort may affect the tongue, gums, lips, inside of your cheeks, roof of your mouth (palate) or widespread areas of your whole mouth. The burning sensation can be severe, as if you scalded your mouth.","['A burning or scalding sensation that most commonly affects your tongue, but may also affect your lips, gums, palate, throat or whole mouth', 'A sensation of dry mouth with increased thirst', 'Taste changes in your mouth, such as a bitter or metallic taste', 'Loss of taste', 'Tingling, stinging or numbness in your mouth']","['Drink plenty of fluids to help ease the feeling of dry mouth, or suck on ice chips.', 'Avoid acidic foods and liquids, such as tomatoes, orange juice, carbonated beverages and coffee.', 'Avoid alcohol and products with alcohol, as they may irritate the lining of your mouth.', ""Don't use tobacco products."", 'Avoid spicy-hot foods.', 'Avoid products with cinnamon or mint.', 'Try different mild or flavor-free toothpastes, such as one for sensitive teeth or one without mint or cinnamon.', 'Take steps to reduce stress.']"
288,"Scarlatina, also known as
Scarlet fever",https://www.mayoclinic.org/diseases-conditions/scarlet-fever/symptoms-causes/syc-20377406,"Scarlet fever is a bacterial illness that develops in some people who have strep throat. Also known as scarlatina, scarlet fever features a bright red rash that covers most of the body. Scarlet fever almost always includes a sore throat and a high fever.","['Red rash. The rash looks like a sunburn and feels like sandpaper. It typically begins on the face or neck and spreads to the trunk, arms and legs. Pushing on the reddened skin makes it turn pale.', 'Red lines. The folds of skin around the groin, armpits, elbows, knees and neck usually become a deeper red than the other areas with the rash.', 'Flushed face. The face may appear flushed with a pale ring around the mouth.', ""Strawberry tongue. The tongue generally looks red and bumpy, and it's often covered with a white coating early in the disease.""]","[""Plan plenty of rest. Sleep helps the body fight infection. Have your child rest until feeling better. Also, keep your child at home until there's no sign of fever and antibiotics have been taken for at least 12 hours."", 'Encourage plenty of water. Keeping a sore throat lubricated and moist eases swallowing and helps prevent dehydration.', 'Prepare a saltwater gargle. For older children and adults, gargling several times a day can help relieve throat pain. Mix 1/4 teaspoon (1.5 grams) of table salt in 8 ounces (237 milliliters) of warm water. Be sure to tell your child to spit out the liquid after gargling.', 'Humidify the air. Adding moisture to the air can help ease discomfort. Choose a cool-mist humidifier and clean it daily because bacteria and molds can flourish in some humidifiers. Saline nasal sprays also help keep mucous membranes moist.', ""Offer honey. Honey can be used to soothe sore throats. Don't give honey to children younger than 12 months."", 'Offer soothing foods. Easy-to-swallow foods include soups, applesauce, cooked cereal, mashed potatoes, soft fruits, yogurt and soft-cooked eggs. You can puree foods in a blender to make them easier to swallow. Cold foods, such as sherbet, frozen yogurt or frozen fruit pops, and warm liquids, such as broth, may be soothing. Avoid spicy foods or acidic foods such as orange juice.', 'Avoid irritants. Cigarette smoke can irritate a sore throat. Also avoid fumes from substances that can irritate the throat and lungs. These substances can include paint, cleaning products, incense and essential oils.']"
